site,year,month,day,replicate,rep.loc,set.time,net.size,success,species,stage,abundance,num.est,notes,entered,checked
chp,2014,7,9,1,0,650,11,1,enso,3,3,n/a,,midoli,midoli
chp,2014,7,9,1,0,650,11,1,pasa,3,1,n/a,,midoli,midoli
chp,2014,7,9,2,14,705,11,2,tisc,3,3,n/a,rock lifted net,midoli,midoli
chp,2014,7,9,2,14,705,11,2,enso,3,14,n/a,,midoli,midoli
chp,2014,7,9,2,14,705,11,2,shpe,2,2,n/a,,midoli,midoli
pba,2014,7,10,1,75,445,11,1,thst,2,40,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,thst,1,36,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,unla,1,1005,1000,,ben,midoli
pba,2014,7,10,1,75,445,11,1,shpe,2,72,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,stsc,3,7,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,bapi,3,250,200,,ben,midoli
pba,2014,7,10,1,75,445,11,1,crgu,3,47,25,,ben,midoli
pba,2014,7,10,1,75,445,11,1,enso,3,5,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,snpr,3,15,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,ling,3,6,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,kegr,3,3,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,kegr,3,1,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,busc,3,5,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,tube,3,3,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,tisc,3,5,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,pasa,3,3,n/a,,ben,midoli
pba,2014,7,10,1,75,445,11,1,sisc,3,1,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,shpe,2,212,150,,ben,midoli
pba,2014,7,10,2,75,520,11,1,stsc,3,1,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,ling,3,2,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,thst,2,107,60,,ben,midoli
pba,2014,7,10,2,75,520,11,1,thst,1,2,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,snpr,3,9,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,busc,3,4,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,enso,3,2,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,crgu,3,4,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,tisc,3,3,n/a,,ben,midoli
pba,2014,7,10,2,75,520,11,1,bapi,3,14,12,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,shpe,2,35,n/a,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,tisc,2,81,15,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,tisc,1,72,30,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,tube,3,5,n/a,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,bapi,3,8,n/a,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,ling,3,1,n/a,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,pasa,3,1,n/a,,ben,midoli
ppo,2014,7,10,1,10,704,11,1,snpr,3,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,tisc,2,14,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,tisc,1,46,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,bapi,3,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,pasa,3,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,thst,3,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,crgu,3,3,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,sand,2,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,sand,1,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,grsc,3,1,n/a,,ben,midoli
ppo,2014,7,10,2,10,720,11,1,enso,3,2,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,bapi,3,86,30,reps 1 and 2 not separated,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,bago,3,40,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,thst,2,22,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,enso,3,1,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,tisc,3,19,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,pasa,3,5,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,shpe,2,106,80,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,shpe,1,1118,1000,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,smsc,3,1,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,unar,3,7,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,thst,1,11,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,sand,3,3,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,argo,3,6,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,crgu,3,11,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,stpe,3,20,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,kegr,3,1,n/a,,ben,midoli
fei1,2014,7,11,1&2,0&50,610,11,1,grsc,3,1,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,bapi,3,121,100,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,shpe,2,208,175,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,noan,3,110,70,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,thst,1,19,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,tube,3,1,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,kepe,1,9,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,shpe,1,830,700,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,stpe,3,40,20,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,thst,2,58,35,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,pasa,3,1,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,crgu,3,9,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,tisc,3,12,n/a,,ben,midoli
fei2,2014,7,11,1,0,755,11,2,bago,3,1,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,crgu,3,6,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,bapi,3,50,50,,,midoli
fei2,2014,7,11,2,50,815,11,1,shpe,1,1017,1000,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,noan,3,2,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,stpe,3,26,20,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,thst,2,61,50,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,tisc,3,5,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,bago,3,3,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,cabe,3,1,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,argo,3,1,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,pasa,3,1,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,thst,1,1,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,kegr,1,1,n/a,,ben,midoli
fei2,2014,7,11,2,50,815,11,1,unar,3,1,n/a,,ben,midoli
kis3,2014,7,12,1,0,610,11,1,shpe,1,188,150,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,shpe,2,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,ling,1,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,coho,1,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,tisc,1,36,10,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,tisc,2,6,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,crgu,3,9,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,bapi,3,4,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,thst,1,34,10,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,thst,2,2,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,kegr,1,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,blgo,3,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,enso,3,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,cqbr,1,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,grsc,3,1,n/a,,midoli,ben
kis3,2014,7,12,1,0,610,11,1,unsc,3,1,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,thst,2,5,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,kegr,1,3,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,tisc,1,21,10,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,shpe,2,1,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,crgu,3,25,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,tisc,2,3,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,bapi,3,6,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,shpe,1,115,110,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,ling,1,2,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,snpr,3,7,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,pasc,3,4,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,grsc,3,1,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,kegr,1,2,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,pasa,3,1,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,bago,3,1,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,cqbr,1,2,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,unar,1,1,n/a,,midoli,ben
kis3,2014,7,12,2,15,630,11,1,busc,1,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,shpe,2,101,70,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,shpe,1,40,20,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,bapi,3,15,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,reil,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,smsc,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,sisc,3,8,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,kepe,3,7,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,crgu,3,23,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,ling,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,cqbr,1,226,200,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,kegr,1,8,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,coro,3,19,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,herr,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,kecl,3,4,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,tisc,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,busc,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,pipe,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,sand,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,kegr,2,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,byro,1,2,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,pasa,3,2,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,unsc,3,1,n/a,,midoli,ben
kis4,2014,7,12,1,5,810,11,1,cqbr,2,1,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,kepe,3,8,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,coro,3,18,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,kegr,1,14,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,shpe,2,282,280,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,tube,3,2,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,tisc,3,8,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,kegr,2,1,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,crgu,3,14,10,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,shpe,1,6,5,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,ling,1,2,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,kegr,2,1,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,cqbr,1,44,40,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,bapi,3,1,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,byro,1,1,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,pasa,3,2,n/a,,midoli,ben
kis4,2014,7,12,2,25,830,11,1,thst,3,1,n/a,,midoli,ben
fan1,2014,7,13,1,5,659,11,1,enso,3,5,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,kegr,3,6,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,tisc,3,11,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,sisc,3,3,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,sand,3,23,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,cqbr,1,5,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,pegu,3,1,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,masc,3,6,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,tube,3,6,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,shpe,2,1,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,crgu,3,4,n/a,,ben,ben
fan1,2014,7,13,1,5,659,11,1,kegr,3,2,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,sand,3,726,600,,ben,ben
fan1,2014,7,13,2,80,720,11,1,crgu,3,32,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,tube,3,132,100,,ben,ben
fan1,2014,7,13,2,80,720,11,1,shpe,2,13,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,masc,3,14,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,cqbr,1,15,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,kegr,3,3,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,coro,3,8,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,sisc,3,17,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,reil,3,3,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,kegr,1,7,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,byro,1,4,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,pegu,3,3,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,unar,3,1,n/a,,ben,ben
fan1,2014,7,13,2,80,720,11,1,kecl,3,1,n/a,,ben,ben
fan2,2014,7,13,1,7,931,11,1,unla,3,10200,10000,see specimens,ben,ben
fan2,2014,7,13,1,7,931,11,1,coso,3,2,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,kegr,1,6,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,enso,3,6,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,busc,3,3,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,tisc,3,10,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,sand,3,25,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,pasc,3,2,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,cqbr,1,1,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,tube,3,1,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,shpe,2,2,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,kegr,1,2,n/a,,midoli,ben
fan2,2014,7,13,1,7,931,11,1,masc,3,1,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,unla,3,2060,2060,see specimens,midoli,ben
fan2,2014,7,13,2,14,945,11,1,tube,3,126,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,sand,3,1,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,enso,3,3,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,coso,3,2,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,shpe,2,1,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,tisc,3,36,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,busc,3,2,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,kegr,3,2,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,bapi,3,2,n/a,,midoli,ben
fan2,2014,7,13,2,14,945,11,1,sisc,3,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,tube,3,117,55,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,bapi,3,77,50,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,tisc,3,76,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,kegr,1,9,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,shpe,2,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,pasc,3,2,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,sisc,3,2,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,grsc,3,21,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,kegr,1,2,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,crgu,3,16,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,paco,3,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,thst,1,10,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,kepe,3,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,chin,1,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,snpr,3,3,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,cqbr,1,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,kecl,2,1,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,reil,1,2,n/a,,midoli,ben
sni1,2014,7,14,1,30,800,11,2,unar,3,1,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,tisc,3,63,40,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,tube,3,52,50,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,bapi,3,62,60,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,stsc,3,1,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,chin,1,7,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,wall,1,1,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,crgu,3,3,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,reil,1,1,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,cqbr,1,3,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,pasc,3,5,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,grsc,3,11,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,sisc,3,1,n/a,,midoli,ben
sni1,2014,7,14,2,50,815,11,1,snpr,3,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,herr,1,278,270,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,sand,3,56,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,nocl,1,2,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,shpe,2,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,crgu,3,2,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,sisc,3,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,pasc,3,6,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,tisc,1,21,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,grsc,3,4,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,kegr,1,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,enso,3,4,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,smsc,3,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,stsc,3,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,blgo,3,2,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,reil,3,1,n/a,,midoli,ben
sni2,2014,7,14,1,10,940,11,1,tisc,2,11,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,herr,1,1001,1000,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,sand,3,100,100,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,stsc,3,125,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,stsc,3,124,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,rbsc,3,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,kegr,1,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,grsc,3,2,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,sisc,3,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,kepe,3,3,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,shpe,2,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,kegr,1,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,enso,3,2,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,busc,3,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,tisc,3,11,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,cqbr,1,1,n/a,,midoli,ben
sni2,2014,7,14,2,30,1010,11,2,crgu,3,1,n/a,,midoli,ben
sni3,2014,7,23,1,10,540,11,1,kepe,3,7,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,bapi,3,19,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,pasc,3,3,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,shpe,2,1,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,kegr,3,3,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,tisc,3,133,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,crgu,3,4,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,tube,3,7,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,coro,3,2,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,thst,1,2,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,grsc,3,2,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,enso,3,1,n/a,,carolyn,ben
sni3,2014,7,23,1,10,540,11,1,masc,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,kepe,3,11,n/a,rocks under lead line caused decreased success,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,bapi,3,17,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,tisc,3,53,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,tube,3,7,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,grsc,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,herr,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,cqbr,1,24,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,shpe,2,2,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,crgu,3,3,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,enso,3,2,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,prsc,3,1,n/a,check photo for species id,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,ling,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,snpr,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,coro,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,kecl,3,1,n/a,,carolyn,ben
sni3,2014,7,23,2,20,555,11,2,smsc,3,1,n/a,,carolyn,ben
koe3,2014,7,24,1,10,540,11,1,shpe,1,1109,1000,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,chin,1,43,n/a,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,busc,3,1,n/a,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,stsc,3,1,n/a,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,thst,2,4,n/a,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,thst,1,1,n/a,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,tube,1,3,n/a,,midoli,ben
koe3,2014,7,24,1,10,540,11,1,saso,3,1,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,shpe,2,42,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,dova,2,2,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,shpe,1,3,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,thst,2,1,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,chin,1,3,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,thst,2,1,n/a,,midoli,ben
koe3,2014,7,24,2,40,600,11,1,reil,3,1,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,dova,3,16,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,stfl,3,1,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,chin,1,11,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,enso,3,40,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,saso,3,49,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,stsc,3,43,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,pasa,3,7,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,tube,3,1,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,thst,1,2,n/a,,midoli,ben
koe1,2014,7,24,1,20,700,22,1,sand,3,6,n/a,,midoli,ben
koe1,2014,7,24,2,400,720,22,1,dova,3,31,n/a,,midoli,ben
koe1,2014,7,24,2,400,720,22,1,stfl,3,14,n/a,,midoli,ben
koe1,2014,7,24,2,400,720,22,1,saso,3,11,n/a,,midoli,ben
koe1,2014,7,24,2,400,720,22,1,enso,3,20,n/a,,midoli,ben
koe1,2014,7,24,2,400,720,22,1,pasa,3,1,n/a,,midoli,ben
