site,year,month,day,replicate,species,stage,length,comments,entered,checked
kis2,2014,6,13,1,enso,3,69,,carolyn,midoli
kis2,2014,6,13,1,enso,3,62,,carolyn,midoli
kis2,2014,6,13,1,enso,3,50,,carolyn,midoli
kis2,2014,6,13,1,enso,3,68,,carolyn,midoli
kis2,2014,6,13,1,enso,3,51,,carolyn,midoli
kis2,2014,6,13,1,enso,3,60,,carolyn,midoli
kis2,2014,6,13,1,enso,3,57,,carolyn,midoli
kis2,2014,6,13,1,enso,3,113,,carolyn,midoli
kis2,2014,6,13,1,enso,3,95,,carolyn,midoli
kis2,2014,6,13,1,enso,3,111,,carolyn,midoli
kis2,2014,6,13,1,enso,3,78,,carolyn,midoli
kis2,2014,6,13,1,enso,3,61,,carolyn,midoli
kis2,2014,6,13,1,enso,3,49,,carolyn,midoli
kis2,2014,6,13,1,enso,3,52,,carolyn,midoli
kis2,2014,6,13,1,enso,3,35,,carolyn,midoli
kis2,2014,6,13,1,enso,3,45,,carolyn,midoli
kis2,2014,6,13,1,enso,3,82,,carolyn,midoli
kis2,2014,6,13,1,enso,3,34,,carolyn,midoli
kis2,2014,6,13,1,enso,3,46,,carolyn,midoli
kis2,2014,6,13,1,kepe,3,140,,carolyn,midoli
kis2,2014,6,13,1,kepe,3,140,,carolyn,midoli
kis2,2014,6,13,1,grsc,3,45,,carolyn,midoli
kis2,2014,6,13,1,grsc,3,30,,carolyn,midoli
kis2,2014,6,13,1,pasc,3,78,,carolyn,midoli
kis2,2014,6,13,1,pasc,3,91,,carolyn,midoli
kis2,2014,6,13,1,shpe,2,115,,carolyn,midoli
kis2,2014,6,13,1,shpe,2,112,,carolyn,midoli
kis2,2014,6,13,1,shpe,2,115,,carolyn,midoli
kis2,2014,6,13,1,shpe,2,135,,carolyn,midoli
kis2,2014,6,13,1,sisc,3,50,,carolyn,midoli
kis2,2014,6,13,1,sisc,3,55,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,45,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,49,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,56,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,54,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,45,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,47,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,52,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,42,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,64,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,55,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,67,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,62,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,61,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,61,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,54,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,40,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,63,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,51,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,49,,carolyn,midoli
kis2,2014,6,13,1,tisc,3,52,,carolyn,midoli
kis2,2014,6,13,1,tube,3,42,,carolyn,midoli
kis2,2014,6,13,1,tube,3,65,,carolyn,midoli
kis2,2014,6,13,1,tube,3,30,,carolyn,midoli
kis2,2014,6,13,1,tube,3,52,,carolyn,midoli
kis2,2014,6,13,1,tube,3,52,,carolyn,midoli
kis2,2014,6,13,1,tube,3,56,,carolyn,midoli
kis2,2014,6,13,1,tube,3,46,,carolyn,midoli
kis2,2014,6,13,1,tube,3,58,,carolyn,midoli
kis2,2014,6,13,1,paco,3,75,,carolyn,midoli
kis2,2014,6,13,1,paco,3,90,,carolyn,midoli
kis2,2014,6,13,1,paco,3,90,,carolyn,midoli
kis2,2014,6,13,1,paco,3,82,,carolyn,midoli
kis2,2014,6,13,1,paco,3,84,,carolyn,midoli
kis2,2014,6,13,1,paco,3,85,,carolyn,midoli
kis2,2014,6,13,1,paco,3,35,,carolyn,midoli
kis2,2014,6,13,1,paco,3,70,,carolyn,midoli
kis2,2014,6,13,1,paco,3,75,,carolyn,midoli
kis2,2014,6,13,1,paco,3,75,,carolyn,midoli
kis2,2014,6,13,1,paco,3,75,,carolyn,midoli
kis2,2014,6,13,1,paco,3,60,,carolyn,midoli
kis2,2014,6,13,1,paco,3,86,,carolyn,midoli
kis2,2014,6,13,1,paco,3,88,,carolyn,midoli
kis2,2014,6,13,1,paco,3,92,,carolyn,midoli
kis2,2014,6,13,1,paco,3,79,,carolyn,midoli
kis2,2014,6,13,1,paco,3,87,,carolyn,midoli
kis2,2014,6,13,1,paco,3,59,,carolyn,midoli
kis2,2014,6,13,1,paco,3,91,,carolyn,midoli
kis2,2014,6,13,1,paco,3,85,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,71,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,66,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,95,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,78,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,72,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,75,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,70,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,95,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,98,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,80,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,70,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,84,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,65,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,73,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,78,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,50,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,86,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,62,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,60,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,62,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,60,,carolyn,midoli
kis2,2014,6,13,1,kegr,3,19,,carolyn,midoli
kis2,2014,6,13,1,pegu,3,70,,carolyn,midoli
kis2,2014,6,13,1,pegu,3,32,,carolyn,midoli
kis2,2014,6,13,1,pegu,3,52,,carolyn,midoli
kis2,2014,6,13,1,pegu,3,40,,carolyn,midoli
kis2,2014,6,13,1,coro,3,42,,carolyn,midoli
kis2,2014,6,13,1,stsc,3,42,,carolyn,midoli
kis2,2014,6,13,1,stsc,3,34,,carolyn,midoli
kis2,2014,6,13,1,hico,3,15,,carolyn,midoli
kis2,2014,6,13,1,sand,3,62,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,210,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,160,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,170,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,210,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,173,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,205,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,185,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,204,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,152,,carolyn,midoli
kis2,2014,6,13,2,bapi,3,159,,carolyn,midoli
kis2,2014,6,13,2,busc,3,20,,carolyn,midoli
kis2,2014,6,13,2,busc,3,25,,carolyn,midoli
kis2,2014,6,13,2,busc,3,24,,carolyn,midoli
kis2,2014,6,13,2,busc,3,43,,carolyn,midoli
kis2,2014,6,13,2,crgu,3,124,,carolyn,midoli
kis2,2014,6,13,2,crgu,3,130,,carolyn,midoli
kis2,2014,6,13,2,crgu,3,34,,carolyn,midoli
kis2,2014,6,13,2,crgu,3,40,,carolyn,midoli
kis2,2014,6,13,2,crgu,3,19,,carolyn,midoli
kis2,2014,6,13,2,grsc,3,42,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,111,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,111,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,119,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,97,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,94,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,95,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,100,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,95,,carolyn,midoli
kis2,2014,6,13,2,shpe,2,129,,carolyn,midoli
kis2,2014,6,13,2,stsc,3,39,,carolyn,midoli
kis2,2014,6,13,2,stsc,3,50,,carolyn,midoli
kis2,2014,6,13,2,stsc,3,50,,carolyn,midoli
kis2,2014,6,13,2,stsc,3,46,,carolyn,midoli
kis2,2014,6,13,2,stsc,3,49,,carolyn,midoli
kis2,2014,6,13,2,stsc,3,59,,carolyn,midoli
kis2,2014,6,13,2,tube,3,50,,carolyn,midoli
kis2,2014,6,13,2,tube,3,41,,carolyn,midoli
kis2,2014,6,13,2,tube,3,43,,carolyn,midoli
kis2,2014,6,13,2,tube,3,52,,carolyn,midoli
kis2,2014,6,13,2,tube,3,49,,carolyn,midoli
kis2,2014,6,13,2,tube,3,42,,carolyn,midoli
kis2,2014,6,13,2,tube,3,49,,carolyn,midoli
kis2,2014,6,13,2,tube,3,45,,carolyn,midoli
kis2,2014,6,13,2,tube,3,48,,carolyn,midoli
kis2,2014,6,13,2,tube,3,62,,carolyn,midoli
kis2,2014,6,13,2,tube,3,42,,carolyn,midoli
kis2,2014,6,13,2,tube,3,52,,carolyn,midoli
kis2,2014,6,13,2,pegu,3,72,,carolyn,midoli
kis2,2014,6,13,2,pegu,3,69,,carolyn,midoli
kis2,2014,6,13,2,pegu,3,72,,carolyn,midoli
kis2,2014,6,13,2,pegu,3,58,,carolyn,midoli
kis2,2014,6,13,2,grsc,3,40,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,54,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,57,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,55,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,52,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,65,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,60,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,64,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,71,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,55,,carolyn,midoli
hab2,2014,6,14,1,unsa,3,50,,carolyn,midoli
hab2,2014,6,14,1,enso,3,42,,carolyn,midoli
hab2,2014,6,14,1,enso,3,102,,carolyn,midoli
hab2,2014,6,14,1,enso,3,45,,carolyn,midoli
hab2,2014,6,14,1,enso,3,69,,carolyn,midoli
hab2,2014,6,14,1,enso,3,44,,carolyn,midoli
hab2,2014,6,14,1,enso,3,62,,carolyn,midoli
hab2,2014,6,14,1,enso,3,51,,carolyn,midoli
hab2,2014,6,14,1,enso,3,112,,carolyn,midoli
hab2,2014,6,14,1,enso,3,50,,carolyn,midoli
hab2,2014,6,14,1,enso,3,89,,carolyn,midoli
hab2,2014,6,14,1,enso,3,43,,carolyn,midoli
hab2,2014,6,14,1,enso,3,111,,carolyn,midoli
hab2,2014,6,14,1,enso,3,58,,carolyn,midoli
hab2,2014,6,14,1,enso,3,71,,carolyn,midoli
hab2,2014,6,14,1,enso,3,61,,carolyn,midoli
hab2,2014,6,14,1,enso,3,70,,carolyn,midoli
hab2,2014,6,14,1,enso,3,59,,carolyn,midoli
hab2,2014,6,14,1,enso,3,59,,carolyn,midoli
hab2,2014,6,14,1,enso,3,71,,carolyn,midoli
hab2,2014,6,14,1,enso,3,58,,carolyn,midoli
hab2,2014,6,14,1,tube,3,35,,carolyn,midoli
hab2,2014,6,14,1,tube,3,33,,carolyn,midoli
hab2,2014,6,14,1,saso,3,93,,carolyn,midoli
hab2,2014,6,14,1,saso,3,50,,carolyn,midoli
hab2,2014,6,14,1,saso,3,81,,carolyn,midoli
hab2,2014,6,14,1,saso,3,30,,carolyn,midoli
hab2,2014,6,14,1,saso,3,89,,carolyn,midoli
hab2,2014,6,14,1,saso,3,60,,carolyn,midoli
hab2,2014,6,14,1,saso,3,30,,carolyn,midoli
hab2,2014,6,14,1,saso,3,28,,carolyn,midoli
hab2,2014,6,14,1,saso,3,30,,carolyn,midoli
hab2,2014,6,14,1,kegr,3,50,,carolyn,midoli
hab2,2014,6,14,1,kegr,3,54,,carolyn,midoli
hab2,2014,6,14,1,reil,3,155,,carolyn,midoli
hab2,2014,6,14,1,nocl,3,51,,carolyn,midoli
hab2,2014,6,14,1,pegu,3,250,,carolyn,midoli
hab2,2014,6,14,1,pegu,3,270,,carolyn,midoli
hab2,2014,6,14,1,pegu,3,35,,carolyn,midoli
hab2,2014,6,14,1,pegu,3,31,,carolyn,midoli
hab2,2014,6,14,1,ling,3,89,,carolyn,midoli
hab2,2014,6,14,1,sand,3,50,,carolyn,midoli
hab2,2014,6,14,1,sard,3,20,,carolyn,midoli
hab2,2014,6,14,2,sand,3,80,,carolyn,midoli
hab2,2014,6,14,2,sand,3,82,,carolyn,midoli
hab2,2014,6,14,2,sand,3,85,,carolyn,midoli
hab2,2014,6,14,2,sand,3,82,,carolyn,midoli
hab2,2014,6,14,2,sand,3,70,,carolyn,midoli
hab2,2014,6,14,2,sand,3,70,,carolyn,midoli
hab2,2014,6,14,2,sand,3,89,,carolyn,midoli
hab2,2014,6,14,2,sand,3,90,,carolyn,midoli
hab2,2014,6,14,2,sand,3,81,,carolyn,midoli
hab2,2014,6,14,2,sand,3,72,,carolyn,midoli
hab2,2014,6,14,2,sand,3,69,,carolyn,midoli
hab2,2014,6,14,2,sand,3,80,,carolyn,midoli
hab2,2014,6,14,2,sand,3,70,,carolyn,midoli
hab2,2014,6,14,2,sand,3,65,,carolyn,midoli
hab2,2014,6,14,2,sand,3,83,,carolyn,midoli
hab2,2014,6,14,2,sand,3,81,,carolyn,midoli
hab2,2014,6,14,2,sand,3,63,,carolyn,midoli
hab2,2014,6,14,2,sand,3,65,,carolyn,midoli
hab2,2014,6,14,2,sand,3,71,,carolyn,midoli
hab2,2014,6,14,2,sand,3,85,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,56,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,55,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,73,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,66,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,67,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,65,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,55,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,60,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,65,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,62,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,73,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,62,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,60,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,61,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,60,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,62,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,67,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,67,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,90,,carolyn,midoli
hab2,2014,6,14,2,unsa,3,65,,carolyn,midoli
hab2,2014,6,14,2,stfl,3,268,,carolyn,midoli
hab2,2014,6,14,2,tube,3,35,,carolyn,midoli
hab2,2014,6,14,2,ling,3,95,,carolyn,midoli
hab2,2014,6,14,2,saso,3,91,,carolyn,midoli
hab2,2014,6,14,2,saso,3,64,,carolyn,midoli
hab2,2014,6,14,3,susm,3,88,,carolyn,midoli
hab2,2014,6,14,3,susm,3,87,,carolyn,midoli
hab2,2014,6,14,3,susm,3,82,,carolyn,midoli
hab2,2014,6,14,3,susm,3,78,,carolyn,midoli
hab2,2014,6,14,3,susm,3,72,,carolyn,midoli
hab2,2014,6,14,3,susm,3,74,,carolyn,midoli
hab2,2014,6,14,3,susm,3,71,,carolyn,midoli
hab2,2014,6,14,3,susm,3,82,,carolyn,midoli
hab2,2014,6,14,3,susm,3,91,,carolyn,midoli
hab2,2014,6,14,3,susm,3,74,,carolyn,midoli
hab2,2014,6,14,3,susm,3,88,,carolyn,midoli
hab2,2014,6,14,3,susm,3,72,,carolyn,midoli
hab2,2014,6,14,3,susm,3,70,,carolyn,midoli
hab2,2014,6,14,3,susm,3,95,,carolyn,midoli
hab2,2014,6,14,3,susm,3,69,,carolyn,midoli
hab2,2014,6,14,3,susm,3,73,,carolyn,midoli
hab2,2014,6,14,3,susm,3,90,,carolyn,midoli
hab2,2014,6,14,3,susm,3,76,,carolyn,midoli
hab2,2014,6,14,3,susm,3,80,,carolyn,midoli
hab2,2014,6,14,3,susm,3,83,,carolyn,midoli
hab2,2014,6,14,3,kegr,3,245,,carolyn,midoli
hab2,2014,6,14,3,kegr,3,240,,carolyn,midoli
hab2,2014,6,14,3,kegr,3,199,,carolyn,midoli
hab2,2014,6,14,3,kegr,3,213,,carolyn,midoli
hab2,2014,6,14,3,busc,3,159,,carolyn,midoli
hab2,2014,6,14,3,smsc,3,70,,carolyn,midoli
hab2,2014,6,14,3,saso,3,54,,carolyn,midoli
hab2,2014,6,14,3,saso,3,46,,carolyn,midoli
hab2,2014,6,14,3,saso,3,32,,carolyn,midoli
hab2,2014,6,14,3,saso,3,43,,carolyn,midoli
hab2,2014,6,14,3,pegu,3,32,,carolyn,midoli
hab2,2014,6,14,3,pegu,3,281,,carolyn,midoli
hab2,2014,6,14,3,pegu,3,30,,carolyn,midoli
hab2,2014,6,14,3,kegr,3,72,,carolyn,midoli
hab2,2014,6,14,3,tube,3,20,,carolyn,midoli
hab2,2014,6,14,3,unfl,3,12,,carolyn,midoli
ppo,2014,6,14,1,kecl,3,35,,carolyn,midoli
ppo,2014,6,14,1,kecl,3,31,,carolyn,midoli
ppo,2014,6,14,1,kecl,3,36,,carolyn,midoli
ppo,2014,6,14,1,kecl,3,34,,carolyn,midoli
ppo,2014,6,14,1,kecl,3,40,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,165,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,167,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,140,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,130,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,136,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,175,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,152,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,170,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,140,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,153,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,112,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,132,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,135,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,140,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,110,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,210,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,115,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,260,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,124,,carolyn,midoli
ppo,2014,6,14,1,bapi,3,125,,carolyn,midoli
ppo,2014,6,14,1,tube,3,51,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,14,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,55,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,53,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,50,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,55,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,56,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,48,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,60,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,46,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,46,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,56,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,55,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,44,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,40,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,70,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,62,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,43,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,69,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,52,,carolyn,midoli
ppo,2014,6,14,1,tisc,3,70,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,90,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,87,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,87,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,90,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,90,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,90,,carolyn,midoli
ppo,2014,6,14,1,shpe,2,90,,carolyn,midoli
ppo,2014,6,14,1,thst,3,66,,carolyn,midoli
ppo,2014,6,14,1,thst,3,60,,carolyn,midoli
ppo,2014,6,14,1,kegr,3,93,,carolyn,midoli
ppo,2014,6,14,1,kegr,3,44,,carolyn,midoli
ppo,2014,6,14,1,kegr,3,97,,carolyn,midoli
ppo,2014,6,14,1,kegr,3,75,,carolyn,midoli
ppo,2014,6,14,1,kegr,3,72,,carolyn,midoli
ppo,2014,6,14,1,kegr,3,56,,carolyn,midoli
ppo,2014,6,14,1,sisc,3,51,,carolyn,midoli
ppo,2014,6,14,1,sisc,3,55,,carolyn,midoli
ppo,2014,6,14,1,sisc,3,70,,carolyn,midoli
ppo,2014,6,14,1,sisc,3,65,,carolyn,midoli
ppo,2014,6,14,1,sisc,3,55,,carolyn,midoli
ppo,2014,6,14,1,sisc,3,80,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,170,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,145,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,135,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,110,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,122,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,140,,carolyn,midoli
ppo,2014,6,14,1,crgu,3,108,,carolyn,midoli
ppo,2014,6,14,1,stsc,3,62,,carolyn,midoli
ppo,2014,6,14,1,stsc,3,113,,carolyn,midoli
ppo,2014,6,14,1,ling,3,100,,carolyn,midoli
ppo,2014,6,14,2,enso,3,86,,carolyn,midoli
ppo,2014,6,14,2,enso,3,85,,carolyn,midoli
ppo,2014,6,14,2,enso,3,79,,carolyn,midoli
ppo,2014,6,14,2,enso,3,105,,carolyn,midoli
ppo,2014,6,14,2,enso,3,80,,carolyn,midoli
ppo,2014,6,14,2,enso,3,47,,carolyn,midoli
ppo,2014,6,14,2,reil,3,52,,carolyn,midoli
ppo,2014,6,14,2,sand,3,65,,carolyn,midoli
ppo,2014,6,14,2,sand,3,62,,carolyn,midoli
ppo,2014,6,14,2,sand,3,88,,carolyn,midoli
ppo,2014,6,14,2,sand,3,75,,carolyn,midoli
ppo,2014,6,14,2,sand,3,61,,carolyn,midoli
ppo,2014,6,14,2,sand,3,62,,carolyn,midoli
ppo,2014,6,14,2,sand,3,70,,carolyn,midoli
ppo,2014,6,14,2,sand,3,70,,carolyn,midoli
ppo,2014,6,14,2,sand,3,81,,carolyn,midoli
ppo,2014,6,14,2,sand,3,66,,carolyn,midoli
ppo,2014,6,14,2,sand,3,68,,carolyn,midoli
ppo,2014,6,14,2,sand,3,60,,carolyn,midoli
ppo,2014,6,14,2,sand,3,63,,carolyn,midoli
ppo,2014,6,14,2,sand,3,63,,carolyn,midoli
ppo,2014,6,14,2,sand,3,74,,carolyn,midoli
ppo,2014,6,14,2,sand,3,64,,carolyn,midoli
ppo,2014,6,14,2,sand,3,60,,carolyn,midoli
ppo,2014,6,14,2,sand,3,61,,carolyn,midoli
ppo,2014,6,14,2,sand,3,62,,carolyn,midoli
ppo,2014,6,14,2,sand,3,62,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,150,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,210,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,160,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,140,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,105,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,230,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,130,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,180,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,165,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,146,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,150,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,115,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,139,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,110,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,146,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,240,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,105,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,260,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,150,,carolyn,midoli
hab3,2014,6,14,1,bapi,3,115,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,160,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,150,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,260,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,170,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,108,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,102,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,150,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,78,,carolyn,midoli
hab3,2014,6,14,1,stsc,3,110,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,125,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,135,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,135,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,110,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,122,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,120,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,150,,carolyn,midoli
hab3,2014,6,14,1,unsa,3,110,,carolyn,midoli
hab3,2014,6,14,1,crgu,3,155,,carolyn,midoli
hab3,2014,6,14,1,crgu,3,150,,carolyn,midoli
hab3,2014,6,14,1,crgu,3,142,,carolyn,midoli
hab3,2014,6,14,1,kegr,3,80,,carolyn,midoli
hab3,2014,6,14,1,kegr,3,87,,carolyn,midoli
hab3,2014,6,14,1,kegr,3,78,,carolyn,midoli
hab3,2014,6,14,1,kegr,3,70,,carolyn,midoli
hab3,2014,6,14,1,kegr,3,80,,carolyn,midoli
hab3,2014,6,14,1,kegr,3,70,,carolyn,midoli
hab3,2014,6,14,1,ling,3,75,,carolyn,midoli
hab3,2014,6,14,1,sisc,3,72,,carolyn,midoli
hab3,2014,6,14,1,sisc,3,60,,carolyn,midoli
hab3,2014,6,14,1,snpr,3,92,,carolyn,midoli
hab3,2014,6,14,1,enso,3,79,,carolyn,midoli
hab3,2014,6,14,1,enso,3,40,,carolyn,midoli
hab3,2014,6,14,2,stsc,3,113,,carolyn,midoli
hab3,2014,6,14,2,stsc,3,100,,carolyn,midoli
hab3,2014,6,14,2,stsc,3,130,,carolyn,midoli
hab3,2014,6,14,2,stsc,3,77,,carolyn,midoli
hab3,2014,6,14,2,stsc,3,110,,carolyn,midoli
